"Commit Id","Refactoring Type","File Path","Start Line","End Line","Code Type","Code Element""76be530a364b376c1d69d8447230ad5cf023be7f","Remove Thrown Exception Type","src/java/org/apache/cassandra/service/StorageService.java","5639","5642","METHOD_DECLARATION","public resetLocalSchema() : void"
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeAvailabilityTestBase.java","96","96","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeAvailabilityTestBase.java","97","97","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeAvailabilityTestBase.java","101","101","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeAvailabilityTestBase.java","103","103","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeAvailabilityTestBase.java","86","86","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeAvailabilityTestBase.java","94","98","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeAvailabilityTestBase.java","102","103","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeAvailabilityTestBase.java","91","104","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeAvailabilityTestBase.java","95","98","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeAvailabilityTestBase.java","92","104","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeAvailabilityTestBase.java","88","105","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Change Method Access Modifier","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeAvailabilityTestBase.java","73","106","METHOD_DECLARATION","private testAvailability(upgradedCoordinator boolean, initial Semver) : void"
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","43","64","METHOD_DECLARATION","protected testConsistency(initial Semver) : void"
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","45","45","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","46","46","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","47","47","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","48","48","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","54","55","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","57","57","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","59","59","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","62","62","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","58","59","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","56","60","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","61","62","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","60","63","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Inline Method","test/distributed/org/apache/cassandra/distributed/upgrade/MixedModeConsistencyTestBase.java","50","63","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Change Attribute Type","test/distributed/org/apache/cassandra/distributed/upgrade/UpgradeTestBase.java","116","116","FIELD_DECLARATION","upgrade : List<Version>"
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Change Parameter Type","test/distributed/org/apache/cassandra/distributed/upgrade/UpgradeTestBase.java","119","119","SINGLE_VARIABLE_DECLARATION","upgrade : List<Version>"
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Change Parameter Type","test/distributed/org/apache/cassandra/distributed/upgrade/UpgradeTestBase.java","119","124","METHOD_DECLARATION","public TestVersions(initial Version, upgrade List<Version>)"
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Extract Method","test/distributed/org/apache/cassandra/distributed/upgrade/UpgradeTestBase.java","239","243","METHOD_DECLARATION","private contains(from Semver, to Semver, target Semver) : boolean"
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Extract Method","test/distributed/org/apache/cassandra/distributed/upgrade/UpgradeTestBase.java","242","242","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Extract Method","test/distributed/org/apache/cassandra/distributed/upgrade/UpgradeTestBase.java","225","237","METHOD_DECLARATION","public upgrades(from Semver, to Semver) : TestCase"
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Extract Method","test/distributed/org/apache/cassandra/distributed/upgrade/UpgradeTestBase.java","231","231","METHOD_INVOCATION","contains(from,to,CURRENT)"
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Change Attribute Type","test/distributed/org/apache/cassandra/distributed/upgrade/UpgradeTestBase.java","96","107","FIELD_DECLARATION","SUPPORTED_UPGRADE_PATHS : SimpleGraph<Semver>"
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Extract Method","test/distributed/org/apache/cassandra/distributed/upgrade/UpgradeTestBase.java","377","381","METHOD_DECLARATION","private triggerGC() : void"
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Extract Method","test/distributed/org/apache/cassandra/distributed/upgrade/UpgradeTestBase.java","379","379","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Extract Method","test/distributed/org/apache/cassandra/distributed/upgrade/UpgradeTestBase.java","380","380","METHOD_DECLARATION"," "
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Extract Method","test/distributed/org/apache/cassandra/distributed/upgrade/UpgradeTestBase.java","62","66","METHOD_DECLARATION","public afterEach() : void"
"b7cc21516cfc5f95a7df4d86badac8b4195552a4","Extract Method","test/distributed/org/apache/cassandra/distributed/upgrade/UpgradeTestBase.java","65","65","METHOD_INVOCATION","triggerGC()"
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","3694","3699","METHOD_DECLARATION","private createIntKibibyteBoundAndEnsureItIsValidForByteConversion(kibibytes int, propertyName String) : DataStorageSpec.IntKibibytesBound"
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","3696","3696","METHOD_DECLARATION"," "
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","3697","3697","METHOD_DECLARATION"," "
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","1608","1611","METHOD_DECLARATION","public setColumnIndexSize(val int) : void"
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","1610","1610","METHOD_INVOCATION","createIntKibibyteBoundAndEnsureItIsValidForByteConversion(val,""column_index_size"")"
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","3698","3698","METHOD_INVOCATION"," "
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","3694","3699","METHOD_DECLARATION","private createIntKibibyteBoundAndEnsureItIsValidForByteConversion(kibibytes int, propertyName String) : DataStorageSpec.IntKibibytesBound"
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","3696","3696","METHOD_DECLARATION"," "
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","3697","3697","METHOD_DECLARATION"," "
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","1623","1626","METHOD_DECLARATION","public setColumnIndexCacheSize(val int) : void"
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","1625","1625","METHOD_INVOCATION","createIntKibibyteBoundAndEnsureItIsValidForByteConversion(val,""column_index_cache_size"")"
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","3698","3698","METHOD_INVOCATION"," "
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","3694","3699","METHOD_DECLARATION","private createIntKibibyteBoundAndEnsureItIsValidForByteConversion(kibibytes int, propertyName String) : DataStorageSpec.IntKibibytesBound"
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","3696","3696","METHOD_DECLARATION"," "
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","3697","3697","METHOD_DECLARATION"," "
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","1653","1656","METHOD_DECLARATION","public setBatchSizeWarnThresholdInKiB(threshold int) : void"
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","1655","1655","METHOD_INVOCATION","createIntKibibyteBoundAndEnsureItIsValidForByteConversion(threshold,""batch_size_warn_threshold"")"
"07e5876c43998fe7384df115c65749d668183130","Extract Method","src/java/org/apache/cassandra/config/DatabaseDescriptor.java","3698","3698","METHOD_INVOCATION"," "
"57ab3afcf16970047d3df4656241cf0705e94bee","Add Attribute Modifier","test/unit/org/apache/cassandra/metrics/ClientRequestMetricsTest.java","166","166","FIELD_DECLARATION","private metrics : ClientRequestMetrics"
"57ab3afcf16970047d3df4656241cf0705e94bee","Add Attribute Modifier","test/unit/org/apache/cassandra/metrics/ClientRequestMetricsTest.java","168","168","FIELD_DECLARATION","private localRequests : long"
"57ab3afcf16970047d3df4656241cf0705e94bee","Add Attribute Modifier","test/unit/org/apache/cassandra/metrics/ClientRequestMetricsTest.java","169","169","FIELD_DECLARATION","private remoteRequests : long"
"57ab3afcf16970047d3df4656241cf0705e94bee","Add Attribute Modifier","test/unit/org/apache/cassandra/metrics/ClientRequestMetricsTest.java","46","46","FIELD_DECLARATION","private KEYSPACE : String"
"c60ad61b3b6145af100578f2c652819f61729018","Extract Method","src/java/org/apache/cassandra/repair/consistent/LocalSessions.java","226","234","METHOD_DECLARATION","private shouldStoreSession(session LocalSession) : boolean"
"c60ad61b3b6145af100578f2c652819f61729018","Extract Method","src/java/org/apache/cassandra/repair/consistent/LocalSessions.java","228","229","METHOD_DECLARATION"," "
"c60ad61b3b6145af100578f2c652819f61729018","Extract Method","src/java/org/apache/cassandra/repair/consistent/LocalSessions.java","233","233","METHOD_DECLARATION"," "
"c60ad61b3b6145af100578f2c652819f61729018","Extract Method","src/java/org/apache/cassandra/repair/consistent/LocalSessions.java","214","224","METHOD_DECLARATION","private maybeUpdateRepairedState(session LocalSession) : void"
"c60ad61b3b6145af100578f2c652819f61729018","Extract Method","src/java/org/apache/cassandra/repair/consistent/LocalSessions.java","216","216","METHOD_INVOCATION","shouldStoreSession(session)"
"c60ad61b3b6145af100578f2c652819f61729018","Extract Method","src/java/org/apache/cassandra/repair/consistent/LocalSessions.java","229","229","METHOD_INVOCATION"," "
"c60ad61b3b6145af100578f2c652819f61729018","Inline Variable","src/java/org/apache/cassandra/repair/consistent/RepairedState.java","203","206","METHOD_DECLARATION","public add(ranges Collection<Range<Token>>, repairedAt long) : void"
"c60ad61b3b6145af100578f2c652819f61729018","Localize Parameter","src/java/org/apache/cassandra/repair/consistent/RepairedState.java","216","216","VARIABLE_DECLARATION_STATEMENT","levels : List<Level>"
"c60ad61b3b6145af100578f2c652819f61729018","Localize Parameter","src/java/org/apache/cassandra/repair/consistent/RepairedState.java","208","241","METHOD_DECLARATION","public addAll(newLevels List<Level>) : void"
"c60ad61b3b6145af100578f2c652819f61729018","Change Return Type","src/java/org/apache/cassandra/repair/consistent/RepairedState.java","208","208","TYPE","void"
"c60ad61b3b6145af100578f2c652819f61729018","Change Return Type","src/java/org/apache/cassandra/repair/consistent/RepairedState.java","208","241","METHOD_DECLARATION","public addAll(newLevels List<Level>) : void"
"c60ad61b3b6145af100578f2c652819f61729018","Add Parameter","src/java/org/apache/cassandra/repair/consistent/RepairedState.java","208","208","SINGLE_VARIABLE_DECLARATION","newLevels : List<Level>"
"c60ad61b3b6145af100578f2c652819f61729018","Add Parameter","src/java/org/apache/cassandra/repair/consistent/RepairedState.java","208","241","METHOD_DECLARATION","public addAll(newLevels List<Level>) : void"
"c60ad61b3b6145af100578f2c652819f61729018","Change Method Access Modifier","src/java/org/apache/cassandra/repair/consistent/RepairedState.java","208","241","METHOD_DECLARATION","public addAll(newLevels List<Level>) : void"
"c60ad61b3b6145af100578f2c652819f61729018","Remove Method Modifier","src/java/org/apache/cassandra/repair/consistent/RepairedState.java","208","241","METHOD_DECLARATION","public addAll(newLevels List<Level>) : void"
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","132","159","METHOD_DECLARATION","package processRequest(channel Channel, request Message.Request, backpressure Overload) : Message.Response"
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","143","143","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","146","146","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","148","148","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","149","149","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","150","150","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","151","151","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","156","156","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","157","157","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","137","158","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","145","146","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","141","153","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","155","158","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","161","170","METHOD_DECLARATION","package processRequest(channel Channel, request Message.Request, forFlusher FlushItemConverter, backpressure Overload) : void"
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","166","166","METHOD_INVOCATION","processRequest(channel,request,backpressure)"
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","139","139","METHOD_INVOCATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","src/java/org/apache/cassandra/transport/Dispatcher.java","152","152","METHOD_INVOCATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Remove Variable Modifier","src/java/org/apache/cassandra/transport/Dispatcher.java","166","166","VARIABLE_DECLARATION_STATEMENT","response : Message.Response"
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Remove Variable Modifier","src/java/org/apache/cassandra/transport/Dispatcher.java","161","170","METHOD_DECLARATION","package processRequest(channel Channel, request Message.Request, forFlusher FlushItemConverter, backpressure Overload) : void"
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Change Method Access Modifier","src/java/org/apache/cassandra/transport/Dispatcher.java","84","130","METHOD_DECLARATION","private processRequest(connection ServerConnection, request Message.Request, backpressure Overload) : Message.Response"
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","37","58","METHOD_DECLARATION","public create(dtest ICluster<? extends IInstance>, version ProtocolVersion) : Cluster"
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","40","40","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","43","46","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","48","48","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","52","52","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","57","57","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","45","45","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","39","40","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","44","45","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","43","46","METHOD_DECLARATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","32","35","METHOD_DECLARATION","public create(dtest ICluster<? extends IInstance>) : Cluster"
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","34","34","METHOD_INVOCATION","create(dtest,null)"
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","55","55","METHOD_INVOCATION"," "
"d8fff9b2d0e79fa8d945a8cdc1295fda3deae77c","Extract Method","test/distributed/org/apache/cassandra/distributed/test/JavaDriverUtils.java","54","55","METHOD_INVOCATION"," "
"dd6242037b6c78eed0994638c20ec82ecf78c43c","Extract Class","src/java/org/apache/cassandra/service/StorageProxy.java","150","2677","TYPE_DECLARATION","org.apache.cassandra.service.StorageProxy"
"dd6242037b6c78eed0994638c20ec82ecf78c43c","Extract Class","src/java/org/apache/cassandra/metrics/ClientRequestsMetricsHolder.java","25","54","TYPE_DECLARATION","org.apache.cassandra.metrics.ClientRequestsMetricsHolder"
"dd6242037b6c78eed0994638c20ec82ecf78c43c","Extract Class","src/java/org/apache/cassandra/metrics/ClientRequestsMetricsHolder.java","27","27","FIELD_DECLARATION","public readMetrics : ClientRequestMetrics"
"dd6242037b6c78eed0994638c20ec82ecf78c43c","Extract Class","src/java/org/apache/cassandra/metrics/ClientRequestsMetricsHolder.java","28","28","FIELD_DECLARATION","public writeMetrics : ClientWriteRequestMetrics"
"dd6242037b6c78eed0994638c20ec82ecf78c43c","Extract Class","src/java/org/apache/cassandra/metrics/ClientRequestsMetricsHolder.java","29","29","FIELD_DECLARATION","public casWriteMetrics : CASClientWriteRequestMetrics"
"dd6242037b6c78eed0994638c20ec82ecf78c43c","Extract Class","src/java/org/apache/cassandra/metrics/ClientRequestsMetricsHolder.java","30","30","FIELD_DECLARATION","public casReadMetrics : CASClientRequestMetrics"
"dd6242037b6c78eed0994638c20ec82ecf78c43c","Extract Class","src/java/org/apache/cassandra/metrics/ClientRequestsMetricsHolder.java","31","31","FIELD_DECLARATION","public viewWriteMetrics : ViewWriteMetrics"
"dd6242037b6c78eed0994638c20ec82ecf78c43c","Extract Class","src/java/org/apache/cassandra/metrics/ClientRequestsMetricsHolder.java","33","33","FIELD_DECLARATION","private readMetricsMap : Map<ConsistencyLevel,ClientRequestMetrics>"
"dd6242037b6c78eed0994638c20ec82ecf78c43c","Extract Class","src/java/org/apache/cassandra/metrics/ClientRequestsMetricsHolder.java","34","34","FIELD_DECLARATION","private writeMetricsMap : Map<ConsistencyLevel,ClientWriteRequestMetrics>"
"dd6242037b6c78eed0994638c20ec82ecf78c43c","Move Attribute","src/java/org/apache/cassandra/metrics/ClientRequestsMetricsHolder.java","27","27","FIELD_DECLARATION","public readMetrics : ClientRequestMetrics"
"dd6242037b6c78eed0994638c20ec82ecf78c43c","Change Attribute Access Modifier","src/java/org/apache/cassandra/metrics/ClientRequestsMetricsHolder.java","27","27","FIELD_DECLARATION","public readMetrics : ClientRequestMetrics"
"dd6242037b6c78eed0994638c20ec82ecf78c43c","Move Attribute","src/java/org/apache/cassandra/metrics/ClientRequestsMetricsHolder.java","28","28","FIELD_DECLARATION","public writeMetrics : ClientWriteRequestMetrics"
"dd6242037b6c78eed0994638c20ec82ecf78c43c","Change Attribute Access Modifier","src/java/org/apache/cassandra/metrics/ClientRequestsMetricsHolder.java","28","28","FIELD_DECLARATION","public writeMetrics : ClientWriteRequestMetrics"
